,student_id,language,overall_score,exam_score,raw_sentence,error_type,error_length,correction_length,correct_error_index,correct_sentence,correct_trigram,correct_trigram_tags,correct_trigram_deps,correct_trigram_poss,correct_trigram_tag_0,correct_trigram_tag_1,correct_trigram_tag_2,correct_trigram_dep_0,correct_trigram_dep_1,correct_trigram_dep_2,incorrect_error_index,incorrect_sentence,incorrect_trigram,incorrect_trigram_tags,incorrect_trigram_deps,incorrect_trigram_poss,incorrect_trigram_tag_0,incorrect_trigram_tag_1,incorrect_trigram_tag_2,incorrect_trigram_dep_0,incorrect_trigram_dep_1,incorrect_trigram_dep_2,0_0_tag,0_1_tag,0_2_tag,1_0_tag,1_1_tag,1_2_tag,2_0_tag,2_1_tag,2_2_tag,0_0_dep,0_1_dep,0_2_dep,1_0_dep,1_1_dep,1_2_dep,2_0_dep,2_1_dep,2_2_dep
0,TR247*0102*2000*02,Russian,25.00,3.2,"<NS type=""RY""><i>At first</i><c>First</c></NS>, I <NS type=""RV""><i>propose</i><c>suggest</c></NS> <NS type=""MA""><c>you</c></NS> <NS type=""FV""><i>to invite</i><c>invite</c></NS> stars and artists not from all <NS type=""MT""><c>over</c></NS> the world, but from only six countries. This change will give <NS type=""M""></NS> <NS type=""MD""><c>the</c></NS> opportunity to <NS type=""R"">create some different performance</NS>.",M,1,1,26,"First, I suggest you invite stars and artists not from all over the world, but from only six countries. This change will give | the opportunity to create some different performance . ","['the', 'opportunity', 'to']",DT NN TO,det dobj aux,DET NOUN PART,DT,NN,TO,det,dobj,aux,26,"First, I suggest you invite stars and artists not from all over the world, but from only six countries. This change will give | the opportunity to create some different performance . ","['the', 'opportunity', 'to']",DT NN TO,det dobj aux,DET NOUN PART,DT,NN,TO,det,dobj,aux,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True
1580,TE64*0100*2001*01,Spanish,13.00,1.2,"But the <NS type=""RP""><i>Computer</i><c>computer</c></NS> <NS type=""AGV""><i>have</i><c>has</c></NS> <NS type=""RD""><i>the</i><c>a</c></NS> bad <NS type=""S""><i>sead</i><c>side</c></NS> <NS type=""SX""><i>to</i><c>too</c></NS><NS type=""MP""><c>.</c></NS> <NS type=""CE"">I whand mean we life</NS> <NS type=""S""><i>aeche</i><c>each</c></NS> day <NS type=""MA""><c>we</c></NS> <NS type=""S""><i>depende</i><c>depend</c></NS> <NS type=""S""><i>mor</i><c>more</c></NS> and <NS type=""S""><i>mor</i><c>more</c></NS> <NS type=""RT""><i>for</i><c>on</c></NS> <NS type=""RP""><i>It</i><c>it</c></NS>. So I feel <NS type=""S""><i>ascere</i><c>scared</c></NS> when I <NS type=""SX""><i>thing</i><c>think</c></NS> about the <NS type=""S""><i>consercuencias</i><c>consequences</c></NS> if some of the <NS type=""FN""><i>virus</i><c>viruses</c></NS> <NS type=""M""></NS> or mad <NS type=""S""><i>prapoel</i><c>people</c></NS> <NS type=""R""><i>make bad use</i><c>misuse</c></NS> <NS type=""M""></NS> <NS type=""RC""><i><NS type=""SX""><i>lake</i><c>like</c></NS></i><c>as</c></NS> <NS type=""AGV""><i><NS type=""S""><i>hapen</i><c>happen</c></NS></i><c>happens</c></NS> <NS type=""S""><i>thise</i><c>these</c></NS> days with <NS type=""UD""><i>the</i></NS> sex or other <NS type=""MN""></NS>. I work with children <NS type=""SX""><i>an</i><c>and</c></NS> the <NS type=""RP""><i>Computer</i><c>computer</c></NS> <NS type=""AGV""><i>help</i><c>helps</c></NS> <NS type=""M""><c>me in</c></NS> my <NS type=""RP""><i><NS type=""S""><i>Jop</i><c>Job</c></NS></i><c>job</c></NS> <NS type=""SX""><i>bat</i><c>but</c></NS> <NS type=""TV""><i><NS type=""S""><i>affeted</i><c>affected</c></NS></i><c>affects</c></NS> <NS type=""MA""><c>it</c></NS> <NS type=""SX""><i>to</i><c>too</c></NS>.",MN,1,1,51,But the computer has a bad side too. I whand mean we life each day we depend more and more on it. So I feel scared when I think about the consequences if some of the viruses or mad people misuse as happens these days with sex or other | . I work with children and the computer helps me in my job but affects it too. ,"['.', 'I', 'work']",. PRP VBP,punct nsubj ROOT,PUNCT PRON VERB,.,PRP,VBP,punct,nsubj,ROOT,51,But the computer has a bad side too. I whand mean we life each day we depend more and more on it. So I feel scared when I think about the consequences if some of the viruses or mad people misuse as happens these days with sex or other | . I work with children and the computer helps me in my job but affects it too. ,"['.', 'I', 'work']",. PRP VBP,punct nsubj ROOT,PUNCT PRON VERB,.,PRP,VBP,punct,nsubj,ROOT,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True
1581,TE62*0100*2001*01,Russian,24.00,3.3,"There is a party on the last day of the conference. Special awards will be given to the students whose reports are the best. <NS type=""CE"">Less of the party is likely to be as</NS> our <NS type=""RP""><i>night club</i><c>nightclub</c></NS> so a <NS type=""AGN""><i>lots</i><c>lot</c></NS> of music, dancing and fun are provided. Please note that <NS type=""UD""><i>the</i></NS> <NS type=""S""><i>alchocholich</i><c>alcoholic</c></NS> drinks are only sold <NS type=""S""><i>untill</i><c>until</c></NS> 11pm. You can wear whatever you like for this kind of party.",CE,9,1,26,"There is a party on the last day of the conference. Special awards will be given to the students whose reports are the best. | our nightclub so a lot of music, dancing and fun are provided. Please note that alcoholic drinks are only sold until 11pm. You can wear whatever you like for this kind of party. ","['our', 'nightclub', 'so']",PRP$ NN IN,poss nsubjpass prep,DET NOUN SCONJ,PRP$,NN,IN,poss,nsubjpass,prep,26,"There is a party on the last day of the conference. Special awards will be given to the students whose reports are the best. | Less of the party is likely to be as our nightclub so a lot of music, dancing and fun are provided. Please note that alcoholic drinks are only sold until 11pm. You can wear whatever you like for this kind of party. ","['Less', 'of', 'the']",JJR IN DT,nsubj prep det,ADJ ADP DET,JJR,IN,DT,nsubj,prep,det,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1582,TE62*0100*2001*01,Russian,24.00,2.2,"Some people say that many <NS type=""UT""><i>of</i></NS> important inventions in our <NS type=""DN""><i>live</i><c>life</c></NS> are not so good and useful as we have got used to <NS type=""FV""><i><NS type=""RV""><i>see</i><c>think</c></NS></i><c>thinking</c></NS> them. First of all they <NS type=""RV""><i>say</i><c>talk</c></NS> about <NS type=""MD""><c>the</c></NS> <NS type=""DJ""><i><NS type=""S""><i>enviroment</i><c>environment</c></NS></i><c>environmental</c></NS> pollution which cars and other <NS type=""S""><i>vechicles</i><c>vehicles</c></NS> <NS type=""RV""><i>make</i><c>create</c></NS>, <NS type=""R"">overspending the electricity using electric equipment</NS> and some <NS type=""IQ""><i>others</i><c>other</c></NS> <NS type=""MN""><c>problems</c></NS>. But <NS type=""RT""><i>to</i><c>in</c></NS> my opinion if <NS type=""MP""><i>peoples</i><c>people's</c></NS> inventions <NS type=""RV""><i>take</i><c>have</c></NS> a place in our <NS type=""IN""><i>lifes</i><c>lives</c></NS> they are <NS type=""RJ"">right</NS> then. I think the <NS type=""S""><i>telefone</i><c>telephone</c></NS> is the most important thing in many people's <NS type=""IN""><i>lifes</i><c>lives</c></NS> as it <NS type=""RV""><i>makes</i><c>allows</c></NS> you <NS type=""U""><i>to be able</i></NS> to get in touch with anyone <NS type=""M""><c>and it</c></NS> doesn't matter <NS type=""RY""><i>wherever</i><c>where</c></NS> you are (I am talking about mobile phones<NS type=""MP""><c>,</c></NS> which <NS type=""W""><i>now have a majority</i><c>a majority now have</c></NS> <NS type=""RT""><i>of</i><c>through</c></NS> <NS type=""UD""><i>our</i></NS> choice). Computers make everything much faster so everything is now based on computer systems. <NS type=""RD""><i>An</i><c>The</c></NS> electric lamp was an important invention <NS type=""MD""><c>a</c></NS> hundred years <NS type=""RY""><i>before</i><c>ago</c></NS> (<NS type=""R""><i>but for</i><c>at</c></NS> that time it was like a revolution). I think it wouldn't be possible <NS type=""W""><i>to survive for us</i><c>for us to survive</c></NS> without <NS type=""UD""><i>an</i></NS> <NS type=""S""><i>eclectric</i><c>electric</c></NS> <NS type=""RN""><i>life</i><c>light</c></NS>. Because of shipbuilding <NS type=""FN""><i>development</i><c>developments</c></NS> people <NS type=""R""><i>could</i><c>were able</c></NS> <NS type=""FV""><i>make</i><c>to make</c></NS> all <NS type=""RD""><i>the</i><c>those</c></NS> geographical discoveries, and <NS type=""UD""><i>an</i></NS> <NS type=""DN"">automobile transport</NS> is <NS type=""MD""><c>an</c></NS> <NS type=""DJ""><i>undenyable</i><c>undeniable</c></NS> <NS type=""S""><i>neccecerity</i><c>necessity</c></NS> in our life.",R,6,1,41,"Some people say that many important inventions in our life are not so good and useful as we have got used to thinking them. First of all they talk about the environmental pollution which cars and other vehicles create, | and some other problems. But in my opinion if people's inventions have a place in our lives they are right then. I think the telephone is the most important thing in many people's lives as it allows you to get in touch with anyone and it doesn't matter where you are (I am talking about mobile phones, which a majority now have through choice). Computers make everything much faster so everything is now based on computer systems. The electric lamp was an important invention a hundred years ago (at that time it was like a revolution). I think it wouldn't be possible for us to survive without electric light. Because of shipbuilding developments people were able to make all those geographical discoveries, and automobile transport is an undeniable necessity in our life. ","['and', 'some', 'other']",CC DT JJ,cc det amod,CCONJ DET ADJ,CC,DT,JJ,cc,det,amod,41,"Some people say that many important inventions in our life are not so good and useful as we have got used to thinking them. First of all they talk about the environmental pollution which cars and other vehicles create, | overspending the electricity using electric equipment and some other problems. But in my opinion if people's inventions have a place in our lives they are right then. I think the telephone is the most important thing in many people's lives as it allows you to get in touch with anyone and it doesn't matter where you are (I am talking about mobile phones, which a majority now have through choice). Computers make everything much faster so everything is now based on computer systems. The electric lamp was an important invention a hundred years ago (at that time it was like a revolution). I think it wouldn't be possible for us to survive without electric light. Because of shipbuilding developments people were able to make all those geographical discoveries, and automobile transport is an undeniable necessity in our life. ","['overspending', 'the', 'electricity']",VBG DT NN,advcl det dobj,VERB DET NOUN,VBG,DT,NN,advcl,det,dobj,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1583,TE62*0100*2001*01,Russian,24.00,2.2,"Some people say that many <NS type=""UT""><i>of</i></NS> important inventions in our <NS type=""DN""><i>live</i><c>life</c></NS> are not so good and useful as we have got used to <NS type=""FV""><i><NS type=""RV""><i>see</i><c>think</c></NS></i><c>thinking</c></NS> them. First of all they <NS type=""RV""><i>say</i><c>talk</c></NS> about <NS type=""MD""><c>the</c></NS> <NS type=""DJ""><i><NS type=""S""><i>enviroment</i><c>environment</c></NS></i><c>environmental</c></NS> pollution which cars and other <NS type=""S""><i>vechicles</i><c>vehicles</c></NS> <NS type=""RV""><i>make</i><c>create</c></NS>, <NS type=""R"">overspending the electricity using electric equipment</NS> and some <NS type=""IQ""><i>others</i><c>other</c></NS> <NS type=""MN""><c>problems</c></NS>. But <NS type=""RT""><i>to</i><c>in</c></NS> my opinion if <NS type=""MP""><i>peoples</i><c>people's</c></NS> inventions <NS type=""RV""><i>take</i><c>have</c></NS> a place in our <NS type=""IN""><i>lifes</i><c>lives</c></NS> they are <NS type=""RJ"">right</NS> then. I think the <NS type=""S""><i>telefone</i><c>telephone</c></NS> is the most important thing in many people's <NS type=""IN""><i>lifes</i><c>lives</c></NS> as it <NS type=""RV""><i>makes</i><c>allows</c></NS> you <NS type=""U""><i>to be able</i></NS> to get in touch with anyone <NS type=""M""><c>and it</c></NS> doesn't matter <NS type=""RY""><i>wherever</i><c>where</c></NS> you are (I am talking about mobile phones<NS type=""MP""><c>,</c></NS> which <NS type=""W""><i>now have a majority</i><c>a majority now have</c></NS> <NS type=""RT""><i>of</i><c>through</c></NS> <NS type=""UD""><i>our</i></NS> choice). Computers make everything much faster so everything is now based on computer systems. <NS type=""RD""><i>An</i><c>The</c></NS> electric lamp was an important invention <NS type=""MD""><c>a</c></NS> hundred years <NS type=""RY""><i>before</i><c>ago</c></NS> (<NS type=""R""><i>but for</i><c>at</c></NS> that time it was like a revolution). I think it wouldn't be possible <NS type=""W""><i>to survive for us</i><c>for us to survive</c></NS> without <NS type=""UD""><i>an</i></NS> <NS type=""S""><i>eclectric</i><c>electric</c></NS> <NS type=""RN""><i>life</i><c>light</c></NS>. Because of shipbuilding <NS type=""FN""><i>development</i><c>developments</c></NS> people <NS type=""R""><i>could</i><c>were able</c></NS> <NS type=""FV""><i>make</i><c>to make</c></NS> all <NS type=""RD""><i>the</i><c>those</c></NS> geographical discoveries, and <NS type=""UD""><i>an</i></NS> <NS type=""DN"">automobile transport</NS> is <NS type=""MD""><c>an</c></NS> <NS type=""DJ""><i>undenyable</i><c>undeniable</c></NS> <NS type=""S""><i>neccecerity</i><c>necessity</c></NS> in our life.",RJ,1,1,68,"Some people say that many important inventions in our life are not so good and useful as we have got used to thinking them. First of all they talk about the environmental pollution which cars and other vehicles create, overspending the electricity using electric equipment and some other problems. But in my opinion if people's inventions have a place in our lives they are | then. I think the telephone is the most important thing in many people's lives as it allows you to get in touch with anyone and it doesn't matter where you are (I am talking about mobile phones, which a majority now have through choice). Computers make everything much faster so everything is now based on computer systems. The electric lamp was an important invention a hundred years ago (at that time it was like a revolution). I think it wouldn't be possible for us to survive without electric light. Because of shipbuilding developments people were able to make all those geographical discoveries, and automobile transport is an undeniable necessity in our life. ","['then', '.', 'I']",RB . PRP,advmod punct nsubj,ADV PUNCT PRON,RB,.,PRP,advmod,punct,nsubj,68,"Some people say that many important inventions in our life are not so good and useful as we have got used to thinking them. First of all they talk about the environmental pollution which cars and other vehicles create, overspending the electricity using electric equipment and some other problems. But in my opinion if people's inventions have a place in our lives they are | right then. I think the telephone is the most important thing in many people's lives as it allows you to get in touch with anyone and it doesn't matter where you are (I am talking about mobile phones, which a majority now have through choice). Computers make everything much faster so everything is now based on computer systems. The electric lamp was an important invention a hundred years ago (at that time it was like a revolution). I think it wouldn't be possible for us to survive without electric light. Because of shipbuilding developments people were able to make all those geographical discoveries, and automobile transport is an undeniable necessity in our life. ","['right', 'then', '.']",JJ RB .,advmod advmod punct,ADJ ADV PUNCT,JJ,RB,.,advmod,advmod,punct,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
1584,TE62*0100*2001*01,Russian,24.00,2.2,"Some people say that many <NS type=""UT""><i>of</i></NS> important inventions in our <NS type=""DN""><i>live</i><c>life</c></NS> are not so good and useful as we have got used to <NS type=""FV""><i><NS type=""RV""><i>see</i><c>think</c></NS></i><c>thinking</c></NS> them. First of all they <NS type=""RV""><i>say</i><c>talk</c></NS> about <NS type=""MD""><c>the</c></NS> <NS type=""DJ""><i><NS type=""S""><i>enviroment</i><c>environment</c></NS></i><c>environmental</c></NS> pollution which cars and other <NS type=""S""><i>vechicles</i><c>vehicles</c></NS> <NS type=""RV""><i>make</i><c>create</c></NS>, <NS type=""R"">overspending the electricity using electric equipment</NS> and some <NS type=""IQ""><i>others</i><c>other</c></NS> <NS type=""MN""><c>problems</c></NS>. But <NS type=""RT""><i>to</i><c>in</c></NS> my opinion if <NS type=""MP""><i>peoples</i><c>people's</c></NS> inventions <NS type=""RV""><i>take</i><c>have</c></NS> a place in our <NS type=""IN""><i>lifes</i><c>lives</c></NS> they are <NS type=""RJ"">right</NS> then. I think the <NS type=""S""><i>telefone</i><c>telephone</c></NS> is the most important thing in many people's <NS type=""IN""><i>lifes</i><c>lives</c></NS> as it <NS type=""RV""><i>makes</i><c>allows</c></NS> you <NS type=""U""><i>to be able</i></NS> to get in touch with anyone <NS type=""M""><c>and it</c></NS> doesn't matter <NS type=""RY""><i>wherever</i><c>where</c></NS> you are (I am talking about mobile phones<NS type=""MP""><c>,</c></NS> which <NS type=""W""><i>now have a majority</i><c>a majority now have</c></NS> <NS type=""RT""><i>of</i><c>through</c></NS> <NS type=""UD""><i>our</i></NS> choice). Computers make everything much faster so everything is now based on computer systems. <NS type=""RD""><i>An</i><c>The</c></NS> electric lamp was an important invention <NS type=""MD""><c>a</c></NS> hundred years <NS type=""RY""><i>before</i><c>ago</c></NS> (<NS type=""R""><i>but for</i><c>at</c></NS> that time it was like a revolution). I think it wouldn't be possible <NS type=""W""><i>to survive for us</i><c>for us to survive</c></NS> without <NS type=""UD""><i>an</i></NS> <NS type=""S""><i>eclectric</i><c>electric</c></NS> <NS type=""RN""><i>life</i><c>light</c></NS>. Because of shipbuilding <NS type=""FN""><i>development</i><c>developments</c></NS> people <NS type=""R""><i>could</i><c>were able</c></NS> <NS type=""FV""><i>make</i><c>to make</c></NS> all <NS type=""RD""><i>the</i><c>those</c></NS> geographical discoveries, and <NS type=""UD""><i>an</i></NS> <NS type=""DN"">automobile transport</NS> is <NS type=""MD""><c>an</c></NS> <NS type=""DJ""><i>undenyable</i><c>undeniable</c></NS> <NS type=""S""><i>neccecerity</i><c>necessity</c></NS> in our life.",DN,2,1,186,"Some people say that many important inventions in our life are not so good and useful as we have got used to thinking them. First of all they talk about the environmental pollution which cars and other vehicles create, overspending the electricity using electric equipment and some other problems. But in my opinion if people's inventions have a place in our lives they are right then. I think the telephone is the most important thing in many people's lives as it allows you to get in touch with anyone and it doesn't matter where you are (I am talking about mobile phones, which a majority now have through choice). Computers make everything much faster so everything is now based on computer systems. The electric lamp was an important invention a hundred years ago (at that time it was like a revolution). I think it wouldn't be possible for us to survive without electric light. Because of shipbuilding developments people were able to make all those geographical discoveries, and | is an undeniable necessity in our life. ","['is', 'an', 'undeniable']",VBZ DT JJ,conj det amod,AUX DET ADJ,VBZ,DT,JJ,conj,det,amod,186,"Some people say that many important inventions in our life are not so good and useful as we have got used to thinking them. First of all they talk about the environmental pollution which cars and other vehicles create, overspending the electricity using electric equipment and some other problems. But in my opinion if people's inventions have a place in our lives they are right then. I think the telephone is the most important thing in many people's lives as it allows you to get in touch with anyone and it doesn't matter where you are (I am talking about mobile phones, which a majority now have through choice). Computers make everything much faster so everything is now based on computer systems. The electric lamp was an important invention a hundred years ago (at that time it was like a revolution). I think it wouldn't be possible for us to survive without electric light. Because of shipbuilding developments people were able to make all those geographical discoveries, and | automobile transport is an undeniable necessity in our life. ","['automobile', 'transport', 'is']",NN NN VBZ,compound nsubj conj,NOUN NOUN AUX,NN,NN,VBZ,compound,nsubj,conj,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1585,TE22*0100*2001*01,Thai,20.00,2.3T,"The conference party will last <NS type=""RT""><i>at</i><c>until</c></NS> 1.00 AM, but <NS type=""RP""><i>every body</i><c>everybody</c></NS> <NS type=""AGV""><i>do</i><c>does</c></NS> not need to stay until the end. There will be a bus taking students who do not <NS type=""RV""><i>need</i><c>want</c></NS> to stay at the party until the end. The bus will be <NS type=""R"">service</NS> at 9.30 PM and 11.30 PM<NS type=""MP""><c>,</c></NS> then at the end of the party <NS type=""MA""><c>there</c></NS> will be the last one. Everybody <NS type=""AGV""><i>are</i><c>is</c></NS> free to dress for the party but <NS type=""TV""><i>be considering</i><c>consider</c></NS> <NS type=""MA""><c>what</c></NS> <NS type=""TV""><i>to be</i><c>is</c></NS> appropriate.",R,1,1,44,"The conference party will last until 1.00 AM, but everybody does not need to stay until the end. There will be a bus taking students who do not want to stay at the party until the end. The bus will be | at 9.30 PM and 11.30 PM, then at the end of the party there will be the last one. Everybody is free to dress for the party but consider what is appropriate. ","['at', '9.30', 'PM']",IN CD NN,prep nummod pobj,ADP NUM NOUN,IN,CD,NN,prep,nummod,pobj,44,"The conference party will last until 1.00 AM, but everybody does not need to stay until the end. There will be a bus taking students who do not want to stay at the party until the end. The bus will be | service at 9.30 PM and 11.30 PM, then at the end of the party there will be the last one. Everybody is free to dress for the party but consider what is appropriate. ","['service', 'at', '9.30']",NN IN CD,attr prep nummod,NOUN ADP NUM,NN,IN,CD,attr,prep,nummod,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
1586,TE22*0100*2001*01,Thai,20.00,3.1,"As now <NS type=""TV""><i>I'm being</i><c>I'm</c></NS> away from home, <NS type=""MD""><c>the</c></NS> telephone is very important to me. Having <NS type=""MD""><c>a</c></NS> telephone I can call my mother<NS type=""R""><i>,</i><c> and</c></NS> my friends<NS type=""MP""><c>,</c></NS> which <NS type=""RV""><i><NS type=""TV""><i>helping</i><c>helps</c></NS></i><c>prevents</c></NS> me from <NS type=""MV""><c>feeling</c></NS> <NS type=""RP""><i>home sick</i><c>homesick</c></NS><NS type=""RP""><i>,</i><c>;</c></NS> not completely but I think it's better than <NS type=""R"">other ways</NS>. To hear the voice <NS type=""RT""><i>from</i><c>of</c></NS> the person you love is <NS type=""RD""><i>the</i><c>a</c></NS> <NS type=""S""><i>feelling</i><c>feeling</c></NS> that <NS type=""MV""><c>is</c></NS> hard to describe<NS type=""RP""><i>,</i><c>;</c></NS> it's wonderful and so real<NS type=""RP""><i>, you</i><c>. You</c></NS> can imagine their face clearly.",R,2,1,44,"As now I'm away from home, the telephone is very important to me. Having a telephone I can call my mother and my friends, which prevents me from feeling homesick; not completely but I think it's better than | . To hear the voice of the person you love is a feeling that is hard to describe; it's wonderful and so real. You can imagine their face clearly. ","['.', 'To', 'hear']",. TO VB,punct aux advcl,PUNCT PART VERB,.,TO,VB,punct,aux,advcl,44,"As now I'm away from home, the telephone is very important to me. Having a telephone I can call my mother and my friends, which prevents me from feeling homesick; not completely but I think it's better than | other ways. To hear the voice of the person you love is a feeling that is hard to describe; it's wonderful and so real. You can imagine their face clearly. ","['other', 'ways', '.']",JJ NNS .,amod pobj punct,ADJ NOUN PUNCT,JJ,NNS,.,amod,pobj,punct,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1587,TE81*0100*2001*01,Catalan,17.00,2.1,"<NS type=""R"">Referent</NS>, where is the conference<NS type=""RP""><i>.</i><c>?</c></NS> This will be in the Casino Hotel and we don't need to worry <NS type=""RT""><i>for</i><c>about</c></NS> the best way <NS type=""M""><c>to get there</c></NS> because <NS type=""UT""><i>in</i></NS> all the main routes in Devonport have signs <NS type=""R""><i>with</i><c>that show the</c></NS> correct way to <NS type=""RD""><i>the</i><c>this</c></NS> popular hotel.",R,1,1,0,"| , where is the conference? This will be in the Casino Hotel and we don't need to worry about the best way to get there because all the main routes in Devonport have signs that show the correct way to this popular hotel. ","[',', 'where', 'is']",", WRB VBZ",punct advmod ROOT,PUNCT ADV AUX,",",WRB,VBZ,punct,advmod,ROOT,0,"| Referent, where is the conference? This will be in the Casino Hotel and we don't need to worry about the best way to get there because all the main routes in Devonport have signs that show the correct way to this popular hotel. ","['Referent', ',', 'where']","NNP , WRB",npadvmod punct advmod,PROPN PUNCT ADV,NNP,",",WRB,npadvmod,punct,advmod,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1588,TE81*0100*2001*01,Catalan,17.00,2.1,"On the <NS type=""W""><i>day free</i><c>free day</c></NS> before <NS type=""FV""><i>catch</i><c>catching</c></NS> our plane<NS type=""RP""><i>. We</i><c>, we</c></NS> <NS type=""TV""><i>could</i><c>can</c></NS> <NS type=""S""><i>chouse</i><c>choose</c></NS> <NS type=""MT""><c>between</c></NS> two options <NS type=""R"">for spending</NS> our free time. One is a <NS type=""DJ""><i>guide</i><c>guided</c></NS> tour <NS type=""RT""><i>on</i><c>of</c></NS> <NS type=""MD""><c>the</c></NS> <NS type=""W""><i><NS type=""SA""><i>center</i><c>centre</c></NS> city</i><c>city centre</c></NS>, and another is visiting the chocolate factory.",R,2,1,15,"On the free day before catching our plane, we can choose between two options | our free time. One is a guided tour of the city centre, and another is visiting the chocolate factory. ","['our', 'free', 'time']",PRP$ JJ NN,poss amod appos,DET ADJ NOUN,PRP$,JJ,NN,poss,amod,appos,15,"On the free day before catching our plane, we can choose between two options | for spending our free time. One is a guided tour of the city centre, and another is visiting the chocolate factory. ","['for', 'spending', 'our']",IN VBG PRP$,prep pcomp poss,ADP VERB DET,IN,VBG,PRP$,prep,pcomp,poss,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1589,TE89*0100*2001*01,Thai,28.00,3.3,"On the other hand, <NS type=""R"">you might find something which is very boring such as walking along the old wooden floor which causes some noise</NS>. And some old toilets might look <NS type=""S""><i>awlful</i><c>awful</c></NS>.",R,20,1,5,"On the other hand, | . And some old toilets might look awful. ","['.', 'And', 'some']",. CC DT,punct cc det,PUNCT CCONJ DET,.,CC,DT,punct,cc,det,5,"On the other hand, | you might find something which is very boring such as walking along the old wooden floor which causes some noise. And some old toilets might look awful. ","['you', 'might', 'find']",PRP MD VB,nsubj aux ROOT,PRON VERB VERB,PRP,MD,VB,nsubj,aux,ROOT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1590,TE88*0100*2001*01,Chinese,19.00,2.2,"First of <NS type=""S""><i>al</i><c>all</c></NS>, in my opinion, TV has a great <NS type=""DJ""><i>education</i><c>educational</c></NS> <NS type=""AGN""><i>functions</i><c>function</c></NS>, and <NS type=""MA""><c>it</c></NS> also makes the world <NS type=""UV""><i>become</i></NS> <NS type=""FJ""><i>small</i><c>smaller</c></NS>. You can just sit at home <NS type=""R""><i>then</i><c>and</c></NS> you can know what is happening all over the world at <NS type=""RD""><i>the</i><c>that</c></NS> moment. I would rather <NS type=""FV""><i>watching</i><c>watch</c></NS> the news on TV <NS type=""RP""><i>in stead</i><c>instead</c></NS> of reading <NS type=""R""><i>in</i><c>a</c></NS> newspaper or <NS type=""RV""><i>hearing</i><c>listening</c></NS> <NS type=""RT""><i>on</i><c>to</c></NS> <NS type=""MD""><c>the</c></NS> radio because the news on TV <NS type=""AGV""><i>are</i><c>is</c></NS> <NS type=""RJ"">vivid</NS>.",RJ,1,1,68,"First of all, in my opinion, TV has a great educational function, and it also makes the world smaller. You can just sit at home and you can know what is happening all over the world at that moment. I would rather watch the news on TV instead of reading a newspaper or listening to the radio because the news on TV is | . ","['.', '_', '_']",. _ _,punct _ _,PUNCT _ _,.,_,_,punct,_,_,68,"First of all, in my opinion, TV has a great educational function, and it also makes the world smaller. You can just sit at home and you can know what is happening all over the world at that moment. I would rather watch the news on TV instead of reading a newspaper or listening to the radio because the news on TV is | vivid. ","['vivid', '.', '_']",JJ . _,acomp punct _,ADJ PUNCT _,JJ,.,_,acomp,punct,_,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True
1591,TE88*0100*2001*01,Chinese,19.00,2.2,"Moreover, the TV is <NS type=""UD""><i>a</i></NS> great company for <NS type=""UD""><i>the</i></NS> people who live alone or feel alone. I <NS type=""UV""><i>would</i></NS> like to <NS type=""RV""><i>open</i><c>turn on</c></NS> <NS type=""MD""><c>the</c></NS> TV when I stay at home. Someone <NS type=""AGV""><i>are</i><c>is</c></NS> talking, <NS type=""S""><i>laughting</i><c>laughing</c></NS>, crying <NS type=""R"">on there, so join them</NS><NS type=""RP""><i>, you</i><c>. You</c></NS> will feel much better than <NS type=""M""><i>just</i><c>you would just by</c></NS> yourself. Some TV <NS type=""SA""><i>programs</i><c>programmes</c></NS> are <NS type=""S""><i>enjouable</i><c>enjoyable</c></NS>!",R,5,1,36,"Moreover, the TV is great company for people who live alone or feel alone. I like to turn on the TV when I stay at home. Someone is talking, laughing, crying | . You will feel much better than you would just by yourself. Some TV programmes are enjoyable! ","['.', 'You', 'will']",. PRP MD,punct nsubj aux,PUNCT PRON VERB,.,PRP,MD,punct,nsubj,aux,36,"Moreover, the TV is great company for people who live alone or feel alone. I like to turn on the TV when I stay at home. Someone is talking, laughing, crying | on there, so join them. You will feel much better than you would just by yourself. Some TV programmes are enjoyable! ","['on', 'there', ',']","IN RB ,",prep pcomp punct,ADP ADV PUNCT,IN,RB,",",prep,pcomp,punct,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
